,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
39,Mr. Mercedes,3.99,Stephen King,"2,79,483","18,637","798,933 followers","In the predawn hours, in a distressed American city, hundreds of unemployed men and women line up for the opening of a job fair. They are tired and cold and desperate. Emerging from the fog, invisible until it is too late, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.

Months later, an ex-cop named Bill Hodges, still haunted by the unsolved crime, contemplates suicide. When he gets a crazed letter from ""the perk,"" claiming credit for the murders, Hodges wakes up from his depressed and vacant retirement, fearing another even more diabolical attack and hell-bent on preventing it.

Brady Hartfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again. Only Bill Hodges, with a couple of eccentric and mismatched allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady's next mission, if it succeeds, will kill or maim thousands.

Mr. Mercedes is a war between good and evil from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable.
--front flap (less)"
40,"In a Dark, Dark Wood",3.72,Ruth Ware,"2,91,091","23,044","28,739 followers","By rozprawić się z przeszłością, czasem musisz do niej wrócić po swych krwawych śladach.

Nora i Clare były kiedyś ze sobą mocno zżyte. To jednak wspomnienia. Młode kobiety nie widziały się od dekady, kiedy to Nora bez słowa zniknęła z życia przyjaciółki.

Niespodziewanie w jej skrzynce mailowej pojawiało się zaproszenie na wieczór panieński Clare. Perspektywa weekendu w domku na odludziu wydawała się idealną okazją do pojednania i zostawienia przeszłości za sobą.

Jednak sprawy przybrały zły obrót. Bardzo zły.

Gdy sekrety i kłamstwa po kolei wyłaniały się z ciemnego, mrocznego lasu, głęboko pogrzebana przeszłość zaczęła doganiać Norę.

Zaczyna się mordercza wyliczanka. Na kogo wypadnie, na tego… śmierć. (less)"
41,The Wife Between Us,3.86,Greer Hendricks,"3,09,565","27,425","8,507 followers","When you read this book, you will make many assumptions.
You will assume you are reading about a jealous ex-wife.
You will assume she is obsessed with her replacement – a beautiful, younger woman who is about to marry the man they both love.
You will assume you know the anatomy of this tangled love triangle.
Assume nothing.

Twisted and deliciously chilling, Greer Hendricks and Sarah Pekkanen's The Wife Between Us exposes the secret complexities of an enviable marriage - and the dangerous truths we ignore in the name of love.

Read between the lies. (less)"
42,The Maidens,3.63,Alex Michaelides,"1,91,873","25,355","21,102 followers","Edward Fosca is a murderer. Of this Mariana is certain. But Fosca is untouchable. A handsome and charismatic Greek Tragedy professor at Cambridge University, Fosca is adored by staff and students alike—particularly by the members of a secret society of female students known as The Maidens.

Mariana Andros is a brilliant but troubled group therapist who becomes fixated on The Maidens when one member, a friend of Mariana’s niece Zoe, is found murdered in Cambridge.

Mariana, who was once herself a student at the university, quickly suspects that behind the idyllic beauty of the spires and turrets, and beneath the ancient traditions, lies something sinister. And she becomes convinced that, despite his alibi, Edward Fosca is guilty of the murder. But why would the professor target one of his students? And why does he keep returning to the rites of Persephone, the maiden, and her journey to the underworld?

When another body is found, Mariana’s obsession with proving Fosca’s guilt spirals out of control, threatening to destroy her credibility as well as her closest relationships. But Mariana is determined to stop this killer, even if it costs her everything—including her own life. (less)"
43,The 7½ Deaths of Evelyn Hardcastle,3.87,Stuart Turton,"2,52,502","36,352","7,637 followers","""Pop your favorite Agatha Christie whodunnit into a blender with a scoop of Downton Abbey, a dash of Quantum Leap, and a liberal sprinkling of Groundhog Day and you'll get this unique murder mystery."" ―Harper's Bazaar

Aiden Bishop knows the rules. Evelyn Hardcastle will die every day until he can identify her killer and break the cycle. But every time the day begins again, Aiden wakes up in the body of a different guest at Blackheath Manor. And some of his hosts are more helpful than others. With a locked-room mystery that Agatha Christie would envy, Stuart Turton unfurls a breakneck novel of intrigue and suspense.

International bestselling author Stuart Turton delivers inventive twists in a thriller of such unexpected creativity it will leave readers guessing until the very last page. (less)"
44,The Whisper Man,4.04,Alex North,"1,23,919","14,734","4,613 followers","In this dark, suspenseful thriller, Alex North weaves a multi-generational tale of a father and son caught in the crosshairs of an investigation to catch a serial killer preying on a small town.

After the sudden death of his wife, Tom Kennedy believes a fresh start will help him and his young son Jake heal. A new beginning, a new house, a new town: Featherbank.

But Featherbank has a dark past. Twenty years ago, a serial killer abducted and murdered five residents. Until Frank Carter was finally caught, he was nicknamed ""The Whisper Man,"" for he would lure his victims out by whispering at their windows at night.

Just as Tom and Jake settle into their new home, a young boy vanishes. His disappearance bears an unnerving resemblance to Frank Carter's crimes, reigniting old rumors that he preyed with an accomplice. Now, detectives Amanda Beck and Pete Willis must find the boy before it is too late, even if that means Pete has to revisit his great foe in prison: The Whisper Man. And then Jake begins acting strangely. He hears a whispering at his window. (less)"
45,"My Sister, the Serial Killer",3.7,Oyinkan Braithwaite,"2,36,450","26,904","3,656 followers","When Korede's dinner is interrupted one night by a distress call from her sister, Ayoola, she knows what's expected of her: bleach, rubber gloves, nerves of steel and a strong stomach. This'll be the third boyfriend Ayoola's dispatched in, quote, self-defence and the third mess that her lethal little sibling has left Korede to clear away. She should probably go to the police for the good of the menfolk of Nigeria, but she loves her sister and, as they say, family always comes first. Until, that is, Ayoola starts dating the doctor where Korede works as a nurse. Korede's long been in love with him, and isn't prepared to see him wind up with a knife in his back: but to save one would mean sacrificing the other...

My Sister, the Serial Killer is a blackly comic novel about how blood is thicker - and more difficult to get out of the carpet - than water... (less)"
46,Home Before Dark,4.09,Riley Sager,"1,22,602","17,642","18,628 followers","What was it like? Living in that house.

Maggie Holt is used to such questions. Twenty-five years ago, she and her parents, Ewan and Jess, moved into Baneberry Hall, a rambling Victorian estate in the Vermont woods. They spent three weeks there before fleeing in the dead of night, an ordeal Ewan later recounted in a nonfiction book called House of Horrors. His tale of ghostly happenings and encounters with malevolent spirits became a worldwide phenomenon, rivaling The Amityville Horror in popularity—and skepticism.

Today, Maggie is a restorer of old homes and too young to remember any of the events mentioned in her father’s book. But she also doesn’t believe a word of it. Ghosts, after all, don’t exist. When Maggie inherits Baneberry Hall after her father’s death, she returns to renovate the place to prepare it for sale. But her homecoming is anything but warm. People from the past, chronicled in House of Horrors, lurk in the shadows. And locals aren’t thrilled that their small town has been made infamous thanks to Maggie’s father. Even more unnerving is Baneberry Hall itself—a place filled with relics from another era that hint at a history of dark deeds. As Maggie experiences strange occurrences straight out of her father’s book, she starts to believe that what he wrote was more fact than fiction.

In the latest thriller from New York Times bestseller Riley Sager, a woman returns to the house made famous by her father’s bestselling horror memoir. Is the place really haunted by evil forces, as her father claimed? Or are there more earthbound—and dangerous—secrets hidden within its walls? (less)"
47,The Family Upstairs,3.97,Lisa Jewell,"2,69,709","22,806","44,641 followers","An alternative cover edition for this ISBN can be found here.

Soon after her twenty-fifth birthday, Libby Jones returns home from work to find the letter she’s been waiting for her entire life. She rips it open with one driving thought: I am finally going to know who I am.

She soon learns not only the identity of her birth parents, but also that she is the sole inheritor of their abandoned mansion on the banks of the Thames in London’s fashionable Chelsea neighborhood, worth millions. Everything in Libby’s life is about to change. But what she can’t possibly know is that others have been waiting for this day as well—and she is on a collision course to meet them.

Twenty-five years ago, police were called to 16 Cheyne Walk with reports of a baby crying. When they arrived, they found a healthy ten-month-old happily cooing in her crib in the bedroom. Downstairs in the kitchen lay three dead bodies, all dressed in black, next to a hastily scrawled note. And the four other children reported to live at Cheyne Walk were gone.

The can’t-look-away story of three entangled families living in a house with the darkest of secrets. (less)"
48,The Kind Worth Killing,4.03,Peter Swanson,"1,25,493","13,954","7,893 followers","A devious tale of psychological suspense involving sex, deception, and an accidental encounter that leads to murder. Fans of Paula Hawkins’ The Girl on the Train will love this modern reimagining of Patricia Highsmith’s classic Strangers on a Train from the author of the acclaimed The Girl with a Clock for a Heart—which the Washington Post said “should be a contender for crime fiction’s best first novel of 2014.”

On a night flight from London to Boston, Ted Severson meets the stunning and mysterious Lily Kintner. Sharing one too many martinis, the strangers begin to play a game of truth, revealing very intimate details about themselves. Ted talks about his marriage that’s going stale and his wife Miranda, who he’s sure is cheating on him. Ted and his wife were a mismatch from the start—he the rich businessman, she the artistic free spirit—a contrast that once inflamed their passion, but has now become a cliché.

But their game turns a little darker when Ted jokes that he could kill Miranda for what she’s done. Lily, without missing a beat, says calmly, “I’d like to help.” After all, some people are the kind worth killing, like a lying, stinking, cheating spouse. . . .

Back in Boston, Ted and Lily’s twisted bond grows stronger as they begin to plot Miranda's demise. But there are a few things about Lily’s past that she hasn’t shared with Ted, namely her experience in the art and craft of murder, a journey that began in her very precocious youth.

Suddenly these co-conspirators are embroiled in a chilling game of cat-and-mouse, one they both cannot survive . . . with a shrewd and very determined detective on their tail. (less)"
49,The Last Time I Lied,4.06,Riley Sager,"1,11,045","13,288","18,628 followers","Fifteen years ago, summer camper Emma Davis watched sleepily as her three cabin mates snuck out of their cabin in the dead of night. The last she--and anyone--saw of them was Vivian closing the cabin door behind her, hushing Emma with a finger pressed to her lips.

Now a rising star in the NYC art scene, Emma turns her past into paintings.. They catch the attention of Francesca Harris-White, the socialite and wealthy owner of the very same Camp Nightingale--and when Francesca implores Emma to return to the camp as a painting counselor, Emma sees an opportunity to find closure and move on.

Yet, it is immediately clear that all is not right at Camp Nightingale. Already haunted by surfacing memories, Emma is suddenly plagued by a security camera pointed directly at her cabin, mounting mistrust from Francesca, and, most disturbing of all, cryptic clues Vivian apparently left behind about the camp's twisted origins. And as history begins to repeat itself and three girls go missing again, Emma must face threats from both man and nature in order to uncover all the buried secrets--including what really happened all those years ago. (less)"
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
