,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
37,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,3.86,J. Maarten Troost,"13,189",799,686,"With The Sex Lives of Cannibals, Maarten Troost established himself as one of the most engaging and original travel writers around. Getting Stoned with Savages again reveals his wry wit and infectious joy of discovery in a side-splittingly funny account of life in the farthest reaches of the world. After two grueling years on the island of Tarawa, battling feral dogs, machete-wielding neighbors, and a lack of beer on a daily basis, Maarten Troost was in no hurry to return to the South Pacific. But as time went on, he realized he felt remarkably out of place among the trappings of twenty-first-century America. When he found himself holding down a job—one that might possibly lead to a career—he knew it was time for him and his wife, Sylvia, to repack their bags and set off for parts unknown.

Getting Stoned with Savages tells the hilarious story of Troost’s time on Vanuatu—a rugged cluster of islands where the natives gorge themselves on kava and are still known to “eat the man.” Falling into one amusing misadventure after another, Troost struggles against typhoons, earthquakes, and giant centipedes and soon finds himself swept up in the laid-back, clothing-optional lifestyle of the islanders. When Sylvia gets pregnant, they decamp for slightly-more-civilized Fiji, a fallen paradise where the local chiefs can be found watching rugby in the house next door. And as they contend with new parenthood in a country rife with prostitutes and government coups, their son begins to take quite naturally to island living—in complete contrast to his dad."
38,The Motorcycle Diaries: Notes on a Latin American Journey,3.77,Ernesto Che Guevara,"37,290","2,110","1,395","The young Che Guevara’s lively and highly entertaining travel diary, now a popular movie and a New York Times bestseller.

This new, expanded edition features exclusive, unpublished photos taken by the 23-year-old Ernesto on his journey across a continent, and a tender preface by Aleida Guevara, offering an insightful perspective on the man and the icon.

Features of this edition include:

A preface by Che Guevara’s daughter Aleida
Introduction by Cintio Vintier, well-known Latin American poet
Photos & maps from the original journey
Postcript: Che’s personal reflections on his formative years: “A child of my environment.”  

Published in association with the Che Guevara Studies Center, Havana

 "
39,"Lost on Planet China: The Strange and True Story of One Man's Attempt to Understand the World's Most Mystifying Nation, or How He Became Comfortable Eating Live Squid",3.77,J. Maarten Troost,"11,529","1,022",686,"The bestselling author of The Sex Lives of Cannibals returns with a sharply observed, hilarious account of his adventures in China—a complex, fascinating country with enough dangers and delicacies to keep him, and readers, endlessly entertained.

Maarten Troost has charmed legions of readers with his laugh-out-loud tales of wandering the remote islands of the South Pacific. When the travel bug hit again, he decided to go big-time, taking on the world’s most populous and intriguing nation. In Troost escorts readers on a rollicking journey through the new beating heart of the modern world, from the megalopolises of Beijing and Shanghai to the Gobi Desert and the hinterlands of Tibet.

finds Troost dodging deadly drivers in Shanghai; eating Yak in Tibet; deciphering restaurant menus (offering local favorites such as Cattle Penis with Garlic); visiting with Chairman Mao (still dead, very orange); and hiking (with 80,000 other people) up Tai Shan, China’s most revered mountain. But in addition to his trademark gonzo adventures, the book also delivers a telling look at a vast and complex country on the brink of transformation that will soon shape the way we all work, live, and think. As Troost shows, while we may be familiar with Yao Ming or dim sum or the cheap, plastic products that line the shelves of every store, the real China remains a world—indeed, a planet--unto itself.

Maarten Troostbrings China to life as you’ve never seen it before, and his insightful, rip-roaringly funny narrative proves that once again he is one of the most entertaining and insightful armchair travel companions around.
More book description"
40,Ghost Train to the Eastern Star,4.04,Paul Theroux,"6,708",531,"2,095","National Bestseller

In Ghost Train to the Eastern Star, Theroux recreates an epic journey he took thirty years ago, a giant loop by train (mostly) through Eastern Europe, Turkey, the Caucasus, Central Asia, the Indian Subcontinent, China, Japan, and Siberia. In short, he traverses all of Asia top to bottom, and end to end. In the three decades since he first travelled this route, Asia has undergone phenomenal change. The Soviet Union has collapsed, China has risen, India booms, Burma slowly smothers, and Vietnam prospers despite the havoc unleashed upon it the last time Theroux passed through. He witnesses all this and so much more in a 25,000 mile journey, travelling as the locals do, by train, car, bus, and foot.

His odyssey takes him from Eastern Europe, still hungover from Communism, through tense but thriving Turkey, into the Caucasus, where Georgia limps back toward feudalism while its neighbour Azerbaijan revels in oil-driven capitalism. As he penetrates deeper into Asia’s heart, his encounters take on an otherworldly cast. The two chapters that follow show us Turkmenistan, a profoundly isolated society at the mercy of an almost comically egotistical dictator, and Uzbekistan, a ruthless authoritarian state. From there, he retraces his steps through India, Mayanmar, China, and Japan, providing his penetrating observations on the changes these countries have undergone.

Brilliant, caustic, and totally addictive, Ghost Train to the Eastern Star is Theroux at his very best."
41,Riding the Iron Rooster,4.03,Paul Theroux,"8,861",374,"2,095","Paul Theroux invites you to join him on the journey of a lifetime, in the grand romantic tradition, by train across Europe, through the vast underbelly of Asia and in the heart of Russia, and then up to China. Here is China by rail, as seen and heard through the eyes and ears of one of the most intrepid and insightful travel writers of our time."
42,The Innocents Abroad,3.84,Mark Twain,"13,414","1,124",16.5k,"The Innocents Abroad, or The New Pilgrims' Progress is a travel book by American author Mark Twain published in 1869 which humorously chronicles what Twain called his ""Great Pleasure Excursion"" on board the chartered vessel Quaker City (formerly USS Quaker City) through Europe and the Holy Land with a group of American travelers in 1867. It was the best-selling of Twain's works during his lifetime, as well as one of the best-selling travel books of all time."
43,A Short Walk in the Hindu Kush,3.97,Eric Newby,"6,059",425,126,"When Eric Newby, fashion industry worker and inexperienced hill walker, decided after 10 years in haute couture he needed a change he took 4 days training in Wales then walked the Hindu Kush. This is his account of an entertaining time in the hills!"
44,Tracks: A Woman's Solo Trek Across 1700 Miles of Australian Outback,3.92,Robyn Davidson,"14,300","1,377",229,"NOW A MAJOR MOTION PICTURE

Robyn Davidson's opens the memoir of her perilous journey across 1,700 miles of hostile Australian desert to the sea with only four camels and a dog for company with the following words: “I experienced that sinking feeling you get when you know you have conned yourself into doing something difficult and there's no going back.""

Enduring sweltering heat, fending off poisonous snakes and lecherous men, chasing her camels when they get skittish and nursing them when they are injured, Davidson emerges as an extraordinarily courageous heroine driven by a love of Australia's landscape, an empathy for its indigenous people, and a willingness to cast away the trappings of her former identity. Tracks is the compelling, candid story of her odyssey of discovery and transformation. 

“An unforgettably powerful book.”—Cheryl Strayed, author of Wild

Now with a new postscript by Robyn Davidson."
45,Bill Bryson's African Diary,3.47,Bill Bryson,"9,384",646,18.3k,"In the early fall of 2002, famed travel Writer Bill Bryson journeyed to Kenya at the invitation of CARE International, the charity dedicated to working with local communities to eradicate poverty around the world. He arrived with a set of mental images of Africa gleaned from television broadcasts of low-budget Jungle Jim movies in his Iowa childhood and a single viewing of the film version of Out of Africa. (Also with some worries about tropical diseases, insects and large predators.) But the vibrant reality of Kenya and its people took over the second he deplaned in Nairobi, and this diary records Bill Bryson's impresssions of his trip with his inimitable trademark style of wry observation and curious insight. From the wrenching poverty of the Kibera slum in Nairobi to the meticulously manicured grounds of the Karen Blixen house and the human fossil riches of the National Museum, Bryson registers the striking contrasts of a postcolonial society in transition. He visits the astoundingly vast Great Rift Valley; undergoes the rigors of a teeth-rattling train journey to Mombasa and a hair-whitening flight through a vicious storm; and visits the refugee camps and the agricultural and economic projects where dedicated CARE professionals wage noble and dogged war against poverty, dislocation and corruption."
46,Kon-Tiki,4.14,Thor Heyerdahl,"21,611","1,304",253,"Kon-Tiki is the record of an astonishing adventure - a journey of 4,300 nautical miles across the Pacific Ocean by raft. Intrigued by Polynesian folklore, biologist Thor Heyerdahl suspected that the South Sea Islands had been settled by an ancient race from thousands of miles to the east, led by a mythical hero, Kon-Tiki. He decided to prove his theory by duplicating the legendary voyage.

On April 28, 1947, Heyerdahl and five other adventurers sailed from Peru on a balsa log raft. After three months on the open sea, encountering raging storms, whales, and sharks, they sighted land - the Polynesian island of Puka Puka.

Translated into over sixty languages, Kon-Tiki is a classic, inspiring tale of daring and courage - a magnificent saga of men against the sea."
47,Around the World in Eighty Days,3.94,Jules Verne,"220,212","9,176","9,907","One night in the reform club, Phileas Fogg bets his companions that he can travel across the globe in just eighty days. Breaking the well-established routine of his daily life, he immediately sets off for Dover with his astonished valet Passepartout. Passing through exotic lands and dangerous locations, they seize whatever transportation is at hand—whether train or elephant—overcoming set-backs and always racing against the clock."
48,The Old Ways: A Journey on Foot,4.15,Robert Macfarlane,"8,366","1,164","2,954","Robert Macfarlane travels Britain's ancient paths and discovers the secrets of our beautiful, underappreciated landscape.

Following the tracks, holloways, drove-roads and sea paths that form part of a vast ancient network of routes criss-crossing the British Isles and beyond, Robert Macfarlane discovers a lost world - a landscape of the feet and the mind, of pilgrimage and ritual, of stories and ghosts; above all of the places and journeys which inspire and inhabit our imaginations."
49,Holy Cow: An Indian Adventure,3.53,Sarah Macdonald,"17,298","1,290",60,"In her twenties, journalist Sarah Macdonald backpacked around India and came away with a lasting impression of heat, pollution and poverty. So when an airport beggar read her palm and told her she would return to India—and for love—she screamed, “Never!” and gave the country, and him, the finger.

But eleven years later, the prophecy comes true. When the love of Sarah’s life is posted to India, she quits her dream job to move to the most polluted city on earth, New Delhi. For Sarah this seems like the ultimate sacrifice for love, and it almost kills her, literally. Just settled, she falls dangerously ill with double pneumonia, an experience that compels her to face some serious questions about her own fragile mortality and inner spiritual void. “I must find peace in the only place possible in India,” she concludes. “Within.” Thus begins her journey of discovery through India in search of the meaning of life and death.

Holy Cow is Macdonald’s often hilarious chronicle of her adventures in a land of chaos and contradiction, of encounters with Hinduism, Islam and Jainism, Sufis, Sikhs, Parsis and Christians and a kaleidoscope of yogis, swamis and Bollywood stars. From spiritual retreats and crumbling nirvanas to war zones and New Delhi nightclubs, it is a journey that only a woman on a mission to save her soul, her love life—and her sanity—can survive."
50,The Lost Girls: Three Friends. Four Continents. One Unconventional Detour Around the World.,3.73,Jennifer Baggett,"8,513",745,31,"Three friends, each on the brink of a quarter-life crisis, make a pact to quit their high pressure New York City media jobs and leave behind their friends, boyfriends, and everything familiar to embark on a year-long backpacking adventure around the world in The Lost Girls."
51,A Year in the World: Journeys of a Passionate Traveller,3.58,Frances Mayes,"6,749",543,"1,736","A CLASSIC FROM THE NEW YORK TIMES BESTSELLING AUTHOR OF UNDER MAGNOLIA

A Year in the World is vintage Frances Mayes—a celebration of the allure of travel, of serendipitous pleasures found in unlikely locales, of memory woven into the present, and of a joyous sense of quest. With her beloved Tuscany as a home base, Mayes travels to Spain, Portugal, France, the British Isles, and to the Mediterranean world of Turkey, Greece, the South of Italy, and North Africa. Weaving together personal perceptions and informed commentary on art, architecture, history, landscape, and social and culinary traditions, Mayes brings the immediacy of life in her temporary homes to readers. An illuminating and passionate book that will be savored by all who loved Under the Tuscan Sun, A Year in the World is travel writing at its peak."
52,The Songlines,3.98,Bruce Chatwin,"10,560",721,531,"In this extraordinary book, Bruce Chatwin has adapted a literary form common until the eighteenth century though rare in ours; a story of ideas in which two companions, traveling and talking together, explore the hopes and dreams that animate both them and the people they encounter. Set in almost uninhabitable regions of Central Australia, The Songlines asks and tries to answer these questions: Why is man the most restless, dissatisfied of animals? Why do wandering people conceive the world as perfect whereas sedentary ones always try to change it? Why have the great teachers—Christ or the Buddha—recommended the Road as the way. to salvation? Do we agree with Pascal that all man's troubles stem from his inability to sit quietly in a room?

We do not often ask these questions today for we commonly assume that living in a house is normal and that the wandering life is aberrant. But for more than twenty years Chatwin has mulled over the possibility that the reverse might be the case.

Pre-colonial Australia was the last landmass on earth peopled not by herdsmen, farmers, or city dwellers, but by hunter-gatherers. Their labyrinths of invisible pathways across the continent are known to us as Songlines or Dreaming Tracks, but to the Aboriginals as the tracks of their ancestors—the Way of the Law. Along these ""roads"" they travel in order to perform all those activities that are distinctively human—song, dance, marriage, exchange of ideas, and arrangements of territorial boundaries by agreement rather than force.

In Chatwin's search for the Songlines, Arkady is an ideal friend and guide: Australian by birth, the son of a Cossack exile, with all the strength and warmth of his inheritance. Whether hunting kangaroo from a Land Cruiser, talking to the diminutive Rolf in his book-crammed trailer, buying drinks for a bigoted policeman (and would-be writer), cheering as Arkady's true love declares herself (part of The Songlines is a romantic comedy), Chatwin turns this almost implausible picaresque adventure into something approaching the scale of a Greek tragedy.

The life of the Aboriginals stands in vivid contrast, of course, to the prevailing cultures of our time. And The Songlines presents unforgettable details about the kinds of disputes we know all too well from less traumatic confrontations: over sacred lands invaded by railroads, mines, and construction sites, over the laws and rights of a poor people versus a wealthy invasive one. To Chatwin these are but recent, local examples of an eternal basic distinction between settlers and wanderers. His book, devoted to the latter, is a brilliant evocation of this profound optimism: that man is by nature not a bellicose aggressor but a pacific, song-creating, adaptive species whose destiny is to quest for the truth."
53,Shantaram,4.26,Gregory David Roberts,"193,643","15,082","3,279","""It took me a long time and most of the world to learn what I know about love and fate and the choices we make, but the heart of it came to me in an instant, while I was chained to a wall and being tortured.""

So begins this epic, mesmerizing first novel set in the underworld of contemporary Bombay. Shantaram is narrated by Lin, an escaped convict with a false passport who flees maximum security prison in Australia for the teeming streets of a city where he can disappear.

Accompanied by his guide and faithful friend, Prabaker, the two enter Bombay's hidden society of beggars and gangsters, prostitutes and holy men, soldiers and actors, and Indians and exiles from other countries, who seek in this remarkable place what they cannot find elsewhere.

As a hunted man without a home, family, or identity, Lin searches for love and meaning while running a clinic in one of the city's poorest slums, and serving his apprenticeship in the dark arts of the Bombay mafia. The search leads him to war, prison torture, murder, and a series of enigmatic and bloody betrayals. The keys to unlock the mysteries and intrigues that bind Lin are held by two people. The first is Khader Khan: mafia godfather, criminal-philosopher-saint, and mentor to Lin in the underworld of the Golden City. The second is Karla: elusive, dangerous, and beautiful, whose passions are driven by secrets that torment her and yet give her a terrible power.

Burning slums and five-star hotels, romantic love and prison agonies, criminal wars and Bollywood films, spiritual gurus and mujaheddin guerrillas—this huge novel has the world of human experience in its reach, and a passionate love for India at its heart. Based on the life of the author, it is by any measure the debut of an extraordinary voice in literature."
54,The Beach,3.96,Alex Garland,"81,228","3,234","1,309","After discovering a seemingly Edenic paradise on an island in a Thai national park, Richard soon finds that since civilized behavior tends to dissolve without external restraints, the utopia is hard to maintain. (Nancy Pearl)"
55,The Year of Living Danishly: My Twelve Months Unearthing the Secrets of the World's Happiest Country,3.97,Helen Russell,"24,526","2,735",324,"Denmark is officially the happiest nation on Earth. When Helen Russell is forced to move to rural Jutland, can she discover the secrets of their happiness? Or will the long, dark winters and pickled herring take their toll?

A Year of Living Danishly looks at where the Danes get it right, where they get it wrong, and how we might just benefit from living a little more Danishly ourselves."
56,The Happy Isles of Oceania: Paddling the Pacific,4.01,Paul Theroux,"6,080",329,"2,095","Renowned travel writer and novelist Paul Theroux has been many places in his life and tried almost everything. But this trip in and around the lands of the Pacific may be his boldest, most fascinating yet. From New Zealand's rain forests, to crocodile-infested New Guinea, over isolated atolls, through dirty harbors, daring weather and coastlines, he travels by Kayak wherever the winds take him--and what he discovers is the world to explore and try to understand."
57,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time,3.66,Greg Mortenson,"340,556","22,344","1,517","The astonishing, uplifting story of a real-life Indiana Jones and his humanitarian campaign to use education to combat terrorism in the Taliban’s backyard

Anyone who despairs of the individual’s power to change lives has to read the story of Greg Mortenson, a homeless mountaineer who, following a 1993 climb of Pakistan’s treacherous K2, was inspired by a chance encounter with impoverished mountain villagers and promised to build them a school. Over the next decade he built fifty-five schools—especially for girls—that offer a balanced education in one of the most isolated and dangerous regions on earth. As it chronicles Mortenson’s quest, which has brought him into conflict with both enraged Islamists and uncomprehending Americans, Three Cups of Tea combines adventure with a celebration of the humanitarian spirit."
58,Toujours Provence,4.03,Peter Mayle,"28,110",594,"1,102","Taking up where his beloved A Year in Provence leaves off, Peter Mayle offers us another funny, beautifully (and deliciously) evocative book about life in Provence. With tales only one who lives there could know—of finding gold coins while digging in the garden, of indulging in sumptuous feasts at truck stops—and with characters introduced with great affection and wit—the gendarme fallen from grace, the summer visitors ever trying the patience of even the most genial Provençaux, the straightforward dog ""Boy""—Toujours Provence is a heart-warming portrait of a place where, if you can't quite ""get away from it all,"" you can surely have a very good time trying."
59,What I Was Doing While You Were Breeding,3.87,Kristin Newman,"17,370","1,728",378,"Kristin Newman spent much of her twenties and thirties buying dresses to wear to her friends' weddings and baby showers. Not ready to settle down and in need of an escape from her fast-paced job as a sitcom writer, Kristin instead traveled the world, often alone, for several weeks each year. In addition to falling madly in love with the planet, Kristin fell for many attractive locals, men who could provide the emotional connection she wanted without costing her the freedom she desperately needed.
Kristin introduces readers to the Israeli bartenders, Finnish poker players, sexy Bedouins, and Argentinean priests who helped her transform into ""Kristin-Adjacent"" on the road–a slower, softer, and, yes, sluttier version of herself at home."
60,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,3.77,Robert M. Pirsig,"218,763","9,733","1,198","Robert M. Pirsig's Zen & the Art of Motorcycle Maintenance is an examination of how we live, a meditation on how to live better set around the narration of a summer motorcycle trip across America's Northwest, undertaken by a father & his young son."
61,Blue Latitudes: Boldly Going Where Captain Cook Has Gone Before,4.02,Tony Horwitz,"9,645",678,758,"Boldly Going Where Captain Cook Has Gone BeforeTwo centuries after James Cook's epic voyages of discovery, Tony Horwitz takes readers on a wild ride across hemispheres and centuries to recapture the Captain's adventures and explore his embattled legacy in today's Pacific. Horwitz, a Pulitzer Prize-winner and author of Confederates in the Attic, works as a sailor aboard a replica of Cook's ship, meets island kings and beauty queens, and carouses the South Seas with a hilarious and disgraceful travel companion, an Aussie named Roger. He also creates a brilliant portrait of Cook: an impoverished farmboy who became the greatest navigator in British history and forever changed the lands he touched. Poignant, probing, antic, and exhilarating, Blue Latitudes brings to life a man who helped create the global village we inhabit today."
62,McCarthy's Bar: A Journey of Discovery In Ireland,3.81,Pete McCarthy,"10,255",497,45,"Despite the many exotic places Pete McCarthy has visited, he finds that nowhere else can match the particular magic of Ireland, his mother's homeland. In McCarthy's Bar, his journey begins in Cork and continues along the west coast to Donegal in the north. Traveling through spectacular landscapes, but at all times obeying the rule, ""never pass a bar that has your name on it,"" he encounters McCarthy's bars up and down the land, meeting fascinating people before pleading to be let out at four o'clock in the morning.

Written by someone who is at once an insider and an outside, McCarthy's Bar is a wonderfully funny and affectionate portrait of a rapidly changing country."
63,A Moveable Feast,4.02,Ernest Hemingway,"136,325","9,480",26.2k,"Hemingway's memories of his life as an unknown writer living in Paris in the twenties are deeply personal, warmly affectionate, and full of wit. Looking back not only at his own much younger self, but also at the other writers who shared Paris with him - James Joyce, Wyndham Lewis, Scott and Zelda Fitzgerald - he recalls the time when, poor, happy, and writing in cafes, he discovered his vocation. Written during the last years of Hemingway's life, his memoir is a lively and powerful reflection of his genius that scintillates with the romance of the city."
64,Driving Over Lemons: An Optimist in Andalucía,3.81,Chris Stewart,"15,564",911,181,"No sooner had Chris Stewart set eyes on El Valero than he handed over a check. Now all he had to do was explain to Ana, his wife, that they were the proud owners of an isolated sheep farm in the Alpujarra Mountains in Southern Spain. That was the easy part.

Lush with olive, lemon, and almond groves, the farm lacks a few essentials—running water, electricity, an access road. And then there's the problem of rapacious Pedro Romero, the previous owner who refuses to leave. A perpetual optimist, whose skill as a sheepshearer provides an ideal entrée into his new community, Stewart also possesses an unflappable spirit that, we soon learn, nothing can diminish. Wholly enchanted by the rugged terrain of the hillside and the people they meet along the way—among them farmers, including the ever-resourceful Domingo, other expatriates and artists—Chris and Ana Stewart build an enviable life, complete with a child and dogs, in a country far from home."
65,Long Way Round: Chasing Shadows Across the World,3.96,Ewan McGregor,"10,326",497,153,"It started as a daydream. Poring over a map of the world at home one quiet Saturday afternoon, Ewan McGregor - actor and self-confessed bike nut - noticed that it was possible to ride all the way round the world, with just one short hop across the Bering Strait from Russia to Alaska. It was a revelation he couldn't get out of his head. So he picked up the phone and called Charley Boorman, his best friend, fellow actor and bike enthusiast. 'Charley, ' he said. 'I think you ought to come over for dinner...'From London to New York, Ewan and Charley chased their shadows through Europe, the Ukraine, Kazakhstan, Mongolia and Russia, across the Pacific to Alaska, then down through Canada and America. But as the miles slipped beneath the tyres of their big BMWs, their troubles started. Exhaustion, injury and accidents tested their strength. Treacherous roads, unpredictable weather and turbulent politics challenged their stamina. They were chased by paparazzi in Kazakhstan, courted by men with very large guns in the Ukraine, hassled by the police, and given bulls' testicles for supper by Mongolian nomads.

And yet despite all these obstacles they managed to ride over 20,000 miles in four months, changing their lives forever in the process. As they travelled they documented their trip, taking photographs, and writing diaries by the campfire. ""Long Way Round"" is the result of their adventures - a fascinating, frank and highly entertaining travel book about two friends riding round the world together and, against all the odds, realising their dream.
More book description"
66,City of Djinns: A Year in Delhi,4.11,William Dalrymple,"11,483",933,"2,488","Sparkling with irrepressible wit, City of Djinns peels back the layers of Delhi's centuries-old history, revealing an extraordinary array of characters along the way-from eunuchs to descendants of great Moguls. With refreshingly open-minded curiosity, William Dalrymple explores the seven ""dead"" cities of Delhi as well as the eighth city-today's Delhi. Underlying his quest is the legend of the djinns, fire-formed spirits that are said to assure the city's Phoenix-like regeneration no matter how many times it is destroyed. Entertaining, fascinating, and informative, City of Djinns is an irresistible blend of research and adventure."
67,Assassination Vacation,3.92,Sarah Vowell,"46,763","3,974","2,965","Sarah Vowell exposes the glorious conundrums of American history and culture with wit, probity, and an irreverent sense of humor. With Assassination Vacation, she takes us on a road trip like no other—a journey to the pit stops of American political murder and through the myriad ways they have been used for fun and profit, for political and cultural advantage.

From Buffalo to Alaska, Washington to the Dry Tortugas, Vowell visits locations immortalized and influenced by the spilling of politically important blood, reporting as she goes with her trademark blend of wisecracking humor, remarkable honesty, and thought-provoking criticism. We learn about the jinx that was Robert Todd Lincoln (present at the assassinations of Presidents Lincoln, Garfield, and McKinley) and witness the politicking that went into the making of the Lincoln Memorial. The resulting narrative is much more than an entertaining and informative travelogue—it is the disturbing and fascinating story of how American death has been manipulated by popular culture, including literature, architecture, sculpture, and—the author's favorite— historical tourism. Though the themes of loss and violence are explored and we make detours to see how the Republican Party became the Republican Party, there are all kinds of lighter diversions along the way into the lives of the three presidents and their assassins, including mummies, show tunes, mean-spirited totem poles, and a nineteenth-century biblical sex cult."
68,Travels in Siberia,3.91,Ian Frazier,"4,345",552,196,"In his astonishing new work, Ian Frazier, one of our greatest and most entertaining storytellers, trains his perceptive, generous eye on Siberia, the storied expanse of Asiatic Russia whose grim renown is but one explanation among hundreds for the region's fascinating, enduring appeal. In Travels in Siberia, Frazier reveals Siberia's role in history--its science, economics, and politics--with great passion and enthusiasm, ensuring that we'll never think about it in the same way again.
With great empathy and epic sweep, Frazier tells the stories of Siberia's most famous exiles, from the well-known--Dostoyevsky, Lenin (twice), Stalin (numerous times)--to the lesser known (like Natalie Lopukhin, banished by the empress for copying her dresses) to those who experienced unimaginable suffering in Siberian camps under the Soviet regime, forever immortalized by Aleksandr Solzhenitsyn in The Gulag Archipelago.
Travels in Siberia is also a unique chronicle of Russia since the end of the Soviet Union, a personal account of adventures among Russian friends and acquaintances, and, above all, a unique, captivating, totally Frazierian take on what he calls the ""amazingness"" of Russia--a country that, for all its tragic history, somehow still manages to be funny. Travels in Siberia will undoubtedly take its place as one of the twenty-first century's indispensable contributions to the travel-writing genre."
69,Paris to the Moon,3.74,Adam Gopnik,"15,009","1,157",361,"With singular wit and insight, Gopnik weaves the magical with the mundane in a wholly delightful, often hilarious look at what it was to be an American family man in Paris at the end of the twentieth century.

Paris. The name alone conjures images of chestnut-lined boulevards, sidewalk cafés, breathtaking façades around every corner--in short, an exquisite romanticism that has captured the American imagination for as long as there have been Americans.

In 1995, Adam Gopnik, his wife, and their infant son left the familiar comforts and hassles of New York City for the urbane glamour of the City of Light. Gopnik is a longtime New Yorker writer, and the magazine has sent its writers to Paris for decades--but his was above all a personal pilgrimage to the place that had for so long been the undisputed capital of everything cultural and beautiful. It was also the opportunity to raise a child who would know what it was to romp in the Luxembourg Gardens, to enjoy a croque monsieur in a Left Bank café--a child (and perhaps a father, too) who would have a grasp of that Parisian sense of style we Americans find so elusive.

So, in the grand tradition of the American abroad, Gopnik walked the paths of the Tuileries, enjoyed philosophical discussions at his local bistro, wrote as violet twilight fell on the arrondissements. Of course, as readers of Gopnik's beloved and award-winning ""Paris Journals"" in The New Yorker know, there was also the matter of raising a child and carrying on with day-to-day, not-so-fabled life. Evenings with French intellectuals preceded middle-of-the-night baby feedings; afternoons were filled with trips to the Musée d'Orsay and pinball games; weekday leftovers were eaten while three-star chefs debated a ""culinary crisis.""

As Gopnik describes in this funny and tender book, the dual processes of navigating a foreign city and becoming a parent are not completely dissimilar journeys--both hold new routines, new languages, a new set of rules by which everyday life is lived. With singular wit and insight, Gopnik weaves the magical with the mundane in a wholly delightful, often hilarious look at what it was to be an American family man in Paris at the end of the twentieth century. ""We went to Paris for a sentimental reeducation - I did anyway - even though the sentiments we were instructed in were not the ones we were expecting to learn, which I believe is why they call it an education."""
70,Arabian Sands,4.17,Wilfred Thesiger,"5,204",345,153,"""Arabian Sands"" is Wilfred Thesiger's record of his extraordinary journey through the parched ""Empty Quarter"" of Arabia. Educated at Eton and Oxford, Thesiger was repulsed by the softness and rigidity of Western life-""the machines, the calling cards, the meticulously aligned streets."" In the spirit of T. E. Lawrence, he set out to explore the deserts of Arabia, traveling among peoples who had never seen a European and considered it their duty to kill Christian infidels. His now-classic account is invaluable to understanding the modern Middle East."
71,Between the Woods and the Water,4.29,Patrick Leigh Fermor,"3,121",326,435,"Continuing the epic foot journey across Europe begun in A Time of Gifts

The journey that Patrick Leigh Fermor set out on in 1933—to cross Europe on foot with an emergency allowance of one pound a day—proved so rich in experiences that when much later he sat down to describe them, they overflowed into more than one volume. Undertaken as the storms of war gathered, and providing a background for the events that were beginning to unfold in Central Europe, Leigh Fermor’s still-unfinished account of his journey has established itself as a modern classic. Between the Woods and the Water, the second volume of a projected three, has garnered as many prizes as its celebrated predecessor, A Time of Gifts.

The opening of the book finds Leigh Fermor crossing the Danube—at the very moment where his first volume left off. A detour to the luminous splendors of Prague is followed by a trip downriver to Budapest, passage on horseback across the Great Hungarian Plain, and a crossing of the Romanian border into Transylvania. Remote castles, mountain villages, monasteries and towering ranges that are the haunt of bears, wolves, eagles, gypsies, and a variety of sects are all savored in the approach to the Iron Gates, the division between the Carpathian mountains and the Balkans, where, for now, the story ends."
72,"The Good Girl's Guide to Getting Lost: A Memoir of Three Continents, Two Friends, and One Unexpected Adventure",3.80,Rachel Friedman,"3,759",361,85,"Rachel Friedman has always been the consummate good girl who does well in school and plays it safe, so the college grad surprises no one more than herself when, on a whim (and in an effort to escape impending life decisions), she buys a ticket to Ireland, a place she has never visited. There she forms an unlikely bond with a free-spirited Australian girl, a born adventurer who spurs Rachel on to a yearlong odyssey that takes her to three continents, fills her life with newfound friends, and gives birth to a previously unrealized passion for adventure. 

As her journey takes her to Australia and South America, Rachel discovers and embraces her love of travel and unlocks more truths about herself than she ever realized she was seeking. Along the way, the erstwhile good girl finally learns to do something she’s never done before: simply live for the moment."
73,The Shadow of the Sun,4.39,Ryszard Kapuściński,"13,083","1,050","1,572","In 1957, Ryszard Kapuscinski arrived in Africa to witness the beginning of the end of colonial rule as the first African correspondent of Poland's state newspaper. From the early days of independence in Ghana to the ongoing ethnic genocide in Rwanda, Kapuscinski has crisscrossed vast distances pursuing the swift, and often violent, events that followed liberation. Kapuscinski hitchhikes with caravans, wanders the Sahara with nomads, and lives in the poverty-stricken slums of Nigeria. He wrestles a king cobra to the death and suffers through a bout of malaria. What emerges is an extraordinary depiction of Africa--not as a group of nations or geographic locations--but as a vibrant and frequently joyous montage of peoples, cultures, and encounters. Kapuscinski's trenchant observations, wry analysis and overwhelming humanity paint a remarkable portrait of the continent and its people. His unorthodox approach and profound respect for the people he meets challenge conventional understandings of the modern problems faced by Africa at the dawn of the twenty-first century."
