,title,rating,name,num_ratings,num_reviews,num_followers,synopsis
39,Mr. Mercedes,3.99,Stephen King,"279,483","18,637","798,933 followers","In the predawn hours, in a distressed American city, hundreds of unemployed men and women line up for the opening of a job fair. They are tired and cold and desperate. Emerging from the fog, invisible until it is too late, a lone driver plows through the crowd in a stolen Mercedes, running over the innocent, backing up, and charging again. Eight people are killed; fifteen are wounded. The killer escapes.

Months later, an ex-cop named Bill Hodges, still haunted by the unsolved crime, contemplates suicide. When he gets a crazed letter from ""the perk,"" claiming credit for the murders, Hodges wakes up from his depressed and vacant retirement, fearing another even more diabolical attack and hell-bent on preventing it.

Brady Hartfield lives with his alcoholic mother in the house where he was born. He loved the feel of death under the wheels of the Mercedes, and he wants that rush again. Only Bill Hodges, with a couple of eccentric and mismatched allies, can apprehend the killer before he strikes again. And they have no time to lose, because Brady's next mission, if it succeeds, will kill or maim thousands.

Mr. Mercedes is a war between good and evil from the master of suspense whose insight into the mind of this obsessed, insane killer is chilling and unforgettable.
--front flap (less)"
40,"In a Dark, Dark Wood",3.72,Ruth Ware,"291,091","23,044","28,739 followers","By rozprawić się z przeszłością, czasem musisz do niej wrócić po swych krwawych śladach.

Nora i Clare były kiedyś ze sobą mocno zżyte. To jednak wspomnienia. Młode kobiety nie widziały się od dekady, kiedy to Nora bez słowa zniknęła z życia przyjaciółki.

Niespodziewanie w jej skrzynce mailowej pojawiało się zaproszenie na wieczór panieński Clare. Perspektywa weekendu w domku na odludziu wydawała się idealną okazją do pojednania i zostawienia przeszłości za sobą.

Jednak sprawy przybrały zły obrót. Bardzo zły.

Gdy sekrety i kłamstwa po kolei wyłaniały się z ciemnego, mrocznego lasu, głęboko pogrzebana przeszłość zaczęła doganiać Norę.

Zaczyna się mordercza wyliczanka. Na kogo wypadnie, na tego… śmierć. (less)"
41,The Wife Between Us,3.86,Greer Hendricks,"309,565","27,425","8,507 followers","When you read this book, you will make many assumptions.
You will assume you are reading about a jealous ex-wife.
You will assume she is obsessed with her replacement – a beautiful, younger woman who is about to marry the man they both love.
You will assume you know the anatomy of this tangled love triangle.
Assume nothing.

Twisted and deliciously chilling, Greer Hendricks and Sarah Pekkanen's The Wife Between Us exposes the secret complexities of an enviable marriage - and the dangerous truths we ignore in the name of love.

Read between the lies. (less)"
42,The Maidens,3.63,Alex Michaelides,"191,873","25,355","21,102 followers","Edward Fosca is a murderer. Of this Mariana is certain. But Fosca is untouchable. A handsome and charismatic Greek Tragedy professor at Cambridge University, Fosca is adored by staff and students alike—particularly by the members of a secret society of female students known as The Maidens.

Mariana Andros is a brilliant but troubled group therapist who becomes fixated on The Maidens when one member, a friend of Mariana’s niece Zoe, is found murdered in Cambridge.

Mariana, who was once herself a student at the university, quickly suspects that behind the idyllic beauty of the spires and turrets, and beneath the ancient traditions, lies something sinister. And she becomes convinced that, despite his alibi, Edward Fosca is guilty of the murder. But why would the professor target one of his students? And why does he keep returning to the rites of Persephone, the maiden, and her journey to the underworld?

When another body is found, Mariana’s obsession with proving Fosca’s guilt spirals out of control, threatening to destroy her credibility as well as her closest relationships. But Mariana is determined to stop this killer, even if it costs her everything—including her own life. (less)"
43,The 7½ Deaths of Evelyn Hardcastle,3.87,Stuart Turton,"252,502","36,352","7,637 followers","""Pop your favorite Agatha Christie whodunnit into a blender with a scoop of Downton Abbey, a dash of Quantum Leap, and a liberal sprinkling of Groundhog Day and you'll get this unique murder mystery."" ―Harper's Bazaar

Aiden Bishop knows the rules. Evelyn Hardcastle will die every day until he can identify her killer and break the cycle. But every time the day begins again, Aiden wakes up in the body of a different guest at Blackheath Manor. And some of his hosts are more helpful than others. With a locked-room mystery that Agatha Christie would envy, Stuart Turton unfurls a breakneck novel of intrigue and suspense.

International bestselling author Stuart Turton delivers inventive twists in a thriller of such unexpected creativity it will leave readers guessing until the very last page. (less)"
44,The Whisper Man,4.04,Alex North,"123,919","14,734","4,613 followers","In this dark, suspenseful thriller, Alex North weaves a multi-generational tale of a father and son caught in the crosshairs of an investigation to catch a serial killer preying on a small town.

After the sudden death of his wife, Tom Kennedy believes a fresh start will help him and his young son Jake heal. A new beginning, a new house, a new town: Featherbank.

But Featherbank has a dark past. Twenty years ago, a serial killer abducted and murdered five residents. Until Frank Carter was finally caught, he was nicknamed ""The Whisper Man,"" for he would lure his victims out by whispering at their windows at night.

Just as Tom and Jake settle into their new home, a young boy vanishes. His disappearance bears an unnerving resemblance to Frank Carter's crimes, reigniting old rumors that he preyed with an accomplice. Now, detectives Amanda Beck and Pete Willis must find the boy before it is too late, even if that means Pete has to revisit his great foe in prison: The Whisper Man. And then Jake begins acting strangely. He hears a whispering at his window. (less)"
45,"My Sister, the Serial Killer",3.70,Oyinkan Braithwaite,"236,450","26,904","3,656 followers","When Korede's dinner is interrupted one night by a distress call from her sister, Ayoola, she knows what's expected of her: bleach, rubber gloves, nerves of steel and a strong stomach. This'll be the third boyfriend Ayoola's dispatched in, quote, self-defence and the third mess that her lethal little sibling has left Korede to clear away. She should probably go to the police for the good of the menfolk of Nigeria, but she loves her sister and, as they say, family always comes first. Until, that is, Ayoola starts dating the doctor where Korede works as a nurse. Korede's long been in love with him, and isn't prepared to see him wind up with a knife in his back: but to save one would mean sacrificing the other...

My Sister, the Serial Killer is a blackly comic novel about how blood is thicker - and more difficult to get out of the carpet - than water... (less)"
46,Home Before Dark,4.09,Riley Sager,"122,602","17,642","18,628 followers","What was it like? Living in that house.

Maggie Holt is used to such questions. Twenty-five years ago, she and her parents, Ewan and Jess, moved into Baneberry Hall, a rambling Victorian estate in the Vermont woods. They spent three weeks there before fleeing in the dead of night, an ordeal Ewan later recounted in a nonfiction book called House of Horrors. His tale of ghostly happenings and encounters with malevolent spirits became a worldwide phenomenon, rivaling The Amityville Horror in popularity—and skepticism.

Today, Maggie is a restorer of old homes and too young to remember any of the events mentioned in her father’s book. But she also doesn’t believe a word of it. Ghosts, after all, don’t exist. When Maggie inherits Baneberry Hall after her father’s death, she returns to renovate the place to prepare it for sale. But her homecoming is anything but warm. People from the past, chronicled in House of Horrors, lurk in the shadows. And locals aren’t thrilled that their small town has been made infamous thanks to Maggie’s father. Even more unnerving is Baneberry Hall itself—a place filled with relics from another era that hint at a history of dark deeds. As Maggie experiences strange occurrences straight out of her father’s book, she starts to believe that what he wrote was more fact than fiction.

In the latest thriller from New York Times bestseller Riley Sager, a woman returns to the house made famous by her father’s bestselling horror memoir. Is the place really haunted by evil forces, as her father claimed? Or are there more earthbound—and dangerous—secrets hidden within its walls? (less)"
47,The Family Upstairs,3.97,Lisa Jewell,"269,709","22,806","44,641 followers","An alternative cover edition for this ISBN can be found here.

Soon after her twenty-fifth birthday, Libby Jones returns home from work to find the letter she’s been waiting for her entire life. She rips it open with one driving thought: I am finally going to know who I am.

She soon learns not only the identity of her birth parents, but also that she is the sole inheritor of their abandoned mansion on the banks of the Thames in London’s fashionable Chelsea neighborhood, worth millions. Everything in Libby’s life is about to change. But what she can’t possibly know is that others have been waiting for this day as well—and she is on a collision course to meet them.

Twenty-five years ago, police were called to 16 Cheyne Walk with reports of a baby crying. When they arrived, they found a healthy ten-month-old happily cooing in her crib in the bedroom. Downstairs in the kitchen lay three dead bodies, all dressed in black, next to a hastily scrawled note. And the four other children reported to live at Cheyne Walk were gone.

The can’t-look-away story of three entangled families living in a house with the darkest of secrets. (less)"
48,The Kind Worth Killing,4.03,Peter Swanson,"125,493","13,954","7,893 followers","A devious tale of psychological suspense involving sex, deception, and an accidental encounter that leads to murder. Fans of Paula Hawkins’ The Girl on the Train will love this modern reimagining of Patricia Highsmith’s classic Strangers on a Train from the author of the acclaimed The Girl with a Clock for a Heart—which the Washington Post said “should be a contender for crime fiction’s best first novel of 2014.”

On a night flight from London to Boston, Ted Severson meets the stunning and mysterious Lily Kintner. Sharing one too many martinis, the strangers begin to play a game of truth, revealing very intimate details about themselves. Ted talks about his marriage that’s going stale and his wife Miranda, who he’s sure is cheating on him. Ted and his wife were a mismatch from the start—he the rich businessman, she the artistic free spirit—a contrast that once inflamed their passion, but has now become a cliché.

But their game turns a little darker when Ted jokes that he could kill Miranda for what she’s done. Lily, without missing a beat, says calmly, “I’d like to help.” After all, some people are the kind worth killing, like a lying, stinking, cheating spouse. . . .

Back in Boston, Ted and Lily’s twisted bond grows stronger as they begin to plot Miranda's demise. But there are a few things about Lily’s past that she hasn’t shared with Ted, namely her experience in the art and craft of murder, a journey that began in her very precocious youth.

Suddenly these co-conspirators are embroiled in a chilling game of cat-and-mouse, one they both cannot survive . . . with a shrewd and very determined detective on their tail. (less)"
49,The Last Time I Lied,4.06,Riley Sager,"111,045","13,288","18,628 followers","Fifteen years ago, summer camper Emma Davis watched sleepily as her three cabin mates snuck out of their cabin in the dead of night. The last she--and anyone--saw of them was Vivian closing the cabin door behind her, hushing Emma with a finger pressed to her lips.

Now a rising star in the NYC art scene, Emma turns her past into paintings.. They catch the attention of Francesca Harris-White, the socialite and wealthy owner of the very same Camp Nightingale--and when Francesca implores Emma to return to the camp as a painting counselor, Emma sees an opportunity to find closure and move on.

Yet, it is immediately clear that all is not right at Camp Nightingale. Already haunted by surfacing memories, Emma is suddenly plagued by a security camera pointed directly at her cabin, mounting mistrust from Francesca, and, most disturbing of all, cryptic clues Vivian apparently left behind about the camp's twisted origins. And as history begins to repeat itself and three girls go missing again, Emma must face threats from both man and nature in order to uncover all the buried secrets--including what really happened all those years ago. (less)"
50,Gone Girl,4.11,Gillian Flynn,"2,732,100","142,398","79,212 followers","Who are you?
What have we done to each other?

These are the questions Nick Dunne finds himself asking on the morning of his fifth wedding anniversary when his wife Amy suddenly disappears. The police suspect Nick. Amy's friends reveal that she was afraid of him, that she kept secrets from him. He swears it isn't true. A police examination of his computer shows strange searches. He says they weren't made by him. And then there are the persistent calls on his mobile phone.

So what did happen to Nick's beautiful wife? (less)"
51,The Girl on the Train,3.95,Paula Hawkins,"2,574,456","118,593","31,712 followers","Rachel catches the same commuter train every morning. She knows it will wait at the same signal each time, overlooking a row of back gardens. She’s even started to feel like she knows the people who live in one of the houses. “Jess and Jason,” she calls them. Their life—as she sees it—is perfect. If only Rachel could be that happy. And then she sees something shocking. It’s only a minute until the train moves on, but it’s enough. Now everything’s changed. Now Rachel has a chance to become a part of the lives she’s only watched from afar. Now they’ll see; she’s much more than just the girl on the train...

An alternative cover edition for this ISBN can be found here. (less)"
52,The Da Vinci Code,3.89,Dan Brown,"2,175,159","51,242","95,640 followers","ISBN 9780307277671 moved to this edition.
While in Paris, Harvard symbologist Robert Langdon is awakened by a phone call in the dead of the night. The elderly curator of the Louvre has been murdered inside the museum, his body covered in baffling symbols. As Langdon and gifted French cryptologist Sophie Neveu sort through the bizarre riddles, they are stunned to discover a trail of clues hidden in the works of Leonardo da Vinci—clues visible for all to see and yet ingeniously disguised by the painter.

Even more startling, the late curator was involved in the Priory of Sion—a secret society whose members included Sir Isaac Newton, Victor Hugo, and Da Vinci—and he guarded a breathtaking historical secret. Unless Langdon and Neveu can decipher the labyrinthine puzzle—while avoiding the faceless adversary who shadows their every move—the explosive, ancient truth will be lost forever. (less)"
53,The Girl with the Dragon Tattoo,4.16,Stieg Larsson,"2,944,480","73,075","14,935 followers","Harriet Vanger, a scion of one of Sweden’s wealthiest families disappeared over forty years ago. All these years later, her aged uncle continues to seek the truth. He hires Mikael Blomkvist, a crusading journalist recently trapped by a libel conviction, to investigate. He is aided by the pierced and tattooed punk prodigy Lisbeth Salander. Together they tap into a vein of unfathomable iniquity and astonishing corruption.

An international publishing sensation, Stieg Larsson’s The Girl with the Dragon Tattoo combines murder mystery, family saga, love story, and financial intrigue into one satisfyingly complex and entertainingly atmospheric novel. (less)"
54,Angels & Demons,3.93,Dan Brown,"2,985,727","31,710","95,640 followers","World-renowned Harvard symbologist Robert Langdon is summoned to a Swiss research facility to analyze a cryptic symbol seared into the chest of a murdered physicist. What he discovers is unimaginable: a deadly vendetta against the Catholic Church by a centuries-old underground organization -- the Illuminati. In a desperate race to save the Vatican from a powerful time bomb, Langdon joins forces in Rome with the beautiful and mysterious scientist Vittoria Vetra. Together they embark on a frantic hunt through sealed crypts, dangerous catacombs, and deserted cathedrals, and into the depths of the most secretive vault on earth...the long-forgotten Illuminati lair.
(back cover) (less)"
55,The Silent Patient,4.16,Alex Michaelides,"1,153,646","106,713","21,102 followers","Alicia Berenson’s life is seemingly perfect. A famous painter married to an in-demand fashion photographer, she lives in a grand house with big windows overlooking a park in one of London’s most desirable areas. One evening her husband Gabriel returns home late from a fashion shoot, and Alicia shoots him five times in the face, and then never speaks another word.

Alicia’s refusal to talk, or give any kind of explanation, turns a domestic tragedy into something far grander, a mystery that captures the public imagination and casts Alicia into notoriety. The price of her art skyrockets, and she, the silent patient, is hidden away from the tabloids and spotlight at the Grove, a secure forensic unit in North London.

Theo Faber is a criminal psychotherapist who has waited a long time for the opportunity to work with Alicia. His determination to get her to talk and unravel the mystery of why she shot her husband takes him down a twisting path into his own motivations—a search for the truth that threatens to consume him....

The Silent Patient is a shocking psychological thriller of a woman’s act of violence against her husband—and of the therapist obsessed with uncovering her motive. (less)"
56,Sharp Objects,4.01,Gillian Flynn,"861,398","53,857","79,212 followers","Fresh from a brief stay at a psych hospital, reporter Camille Preaker faces a troubling assignment: she must return to her tiny hometown to cover the unsolved murder of a preteen girl and the disappearance of another. For years, Camille has hardly spoken to her neurotic, hypochondriac mother or to the half-sister she barely knows: a beautiful thirteen-year-old with an eerie grip on the town. Now, installed in her old bedroom in her family's Victorian mansion, Camille finds herself identifying with the young victims—a bit too strongly. Dogged by her own demons, she must unravel the psychological puzzle of her own past if she wants to get the story—and survive this homecoming.

Librarian's Note: this is an alternate cover edition - ISBN 10: 0307341550 (ISBN 13: 9780307341556) (less)"
57,The Girl Who Played with Fire,4.24,Stieg Larsson,"874,620","35,736","14,935 followers","The Expose
Millenium publisher Mikael Blomkvist has made his reputation exposing corrupt establishment figures. So when a young journalist approaches him with an investigation into sex trafficking, Blomkvist cannot resist waging war on the powerful figures who control this lucrative industry.

The Murder
When a young couple is found dead in their Stockholm apartment, it's a straightforward job for Inspector Bublanski and his team. The killer left the weapon at the scene - and the fingerprints on the gun point in only one direction.

The Girl Who Played with Fire
Ex-security analyst Lisbeth Salander is wanted for murder. Her history of unpredictable and vengeful behaviour makes her an official danger to society - but no-one can find her. The only way Salander can be reached is by computer. But she can break into almost any network she chooses... (less)"
58,Verity,4.43,Colleen Hoover,"1,099,195","121,565","574,271 followers","Lowen Ashleigh is a struggling writer on the brink of financial ruin when she accepts the job offer of a lifetime. Jeremy Crawford, husband of bestselling author Verity Crawford, has hired Lowen to complete the remaining books in a successful series his injured wife is unable to finish.

Lowen arrives at the Crawford home, ready to sort through years of Verity's notes and outlines, hoping to find enough material to get her started. What Lowen doesn't expect to uncover in the chaotic office is an unfinished autobiography Verity never intended for anyone to read. Page after page of bone-chilling admissions, including Verity's recollection of what really happened the day her daughter died.

Lowen decides to keep the manuscript hidden from Jeremy, knowing its contents would devastate the already grieving father. But as Lowen's feelings for Jeremy begin to intensify, she recognizes all the ways she could benefit if he were to read his wife's words. After all, no matter how devoted Jeremy is to his injured wife, a truth this horrifying would make it impossible for him to continue to love her. (less)"
59,The Woman in the Window,3.96,A.J. Finn,"664,892","54,441","6,159 followers","Anna Fox lives alone, a recluse in her New York City home, unable to venture outside. She spends her day drinking wine (maybe too much), watching old movies, recalling happier times . . . and spying on her neighbors.

Then the Russells move into the house across the way: a father, a mother and their teenage son. The perfect family. But when Anna, gazing out her window one night, sees something she shouldn’t, her world begins to crumble and its shocking secrets are laid bare.

What is real? What is imagined? Who is in danger? Who is in control? In this diabolically gripping thriller, no one—and nothing—is what it seems. (less)"
60,The Girl Who Kicked the Hornet's Nest,4.23,Stieg Larsson,"698,126","30,259","14,935 followers","The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.

Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one: if and when she recovers, she'll be taken back to Stockholm to stand trial for three murders. With the help of her friend, journalist Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. And, on her own, she will plot revenge - against the man who tried to kill her, and the corrupt government institutions that very nearly destroyed her life.

Once upon a time, she was a victim. Now Salander is fighting back.

~from the jacket (less)"
61,The Lost Symbol,3.73,Dan Brown,"574,165","28,723","95,640 followers","WHAT IS LOST...
WILL BE FOUND

In this stunning follow-up to the global phenomenon The Da Vinci Code, Dan Brown demonstrates once again why he is the world's most popular thriller writer. The Lost Symbol is a masterstroke of storytelling - a deadly race through a real-world labyrinth of codes, secrets, and unseen truths...all under the watchful eye of Brown's most terrifying villain to date. Set within the hidden chambers, tunnels, and temples of Washington, DC., The Lost Symbol accelerates through a startling landscape toward an unthinkable finale.

As the story opens, Harvard symbologist Robert Langdon is summoned unexpectedly to deliver an evening lecture in the U.S. Capitol Building. Within minutes of his arrival, however, the night takes a bizarre turn. A disturbing object - artfully encoded with five symbols - is discovered in the Capitol Building. Langdon recognizes the object as an ancient invitation...one meant to usher its recipient into a long-lost world of esoteric wisdom.

When Langdon's beloved mentor, Peter Solomon - a prominent Mason and philanthropist - is brutally kidnapped, Langdon realizes his only hope of saving Peter is to accept this mystical invitation and follow wherever it leads him. Langdon is instantly into a clandestine world of Masonic secrets, hidden history, and never-before-seen locations - all of which seem to be dragging him toward a single, inconceivable truth.

As the world discovered in The Da Vinci Code and Angels & Demons, Dan Brown's novels are brilliant tapestries of veiled histories, arcane symbols, and enigmatic codes. In this new novel, he again challenges readers with an intelligent, lightning-paced story that offers surprises at every turn. The Lost Symbol is exactly what Brown's fans have been waiting for...his most thrilling novel yet.
(jacket) (less)"
62,Dark Places,3.95,Gillian Flynn,"672,116","39,433","79,212 followers","Libby Day was just seven years old when her evidence put her fifteen-year-old brother behind bars.

Since then, she has been drifting. But when she is contacted by a group who are convinced of Ben's innocence, Libby starts to ask questions she never dared to before. Was the voice she heard her brother's? Ben was a misfit in their small town, but was he capable of murder? Are there secrets to uncover at the family farm or is Libby deluding herself because she wants her brother back?

She begins to realise that everyone in her family had something to hide that day... especially Ben. Now, twenty-four years later, the truth is going to be even harder to find.

Who did massacre the Day family? (less)"
63,The Guest List,3.85,Lucy Foley,"647,066","59,135","15,111 followers","Alternate cover edition of ISBN 9780062868930

The bride ‧ The plus one ‧ The best man ‧ The wedding planner ‧ The bridesmaid ‧ The body

On an island off the coast of Ireland, guests gather to celebrate two people joining their lives together as one. The groom: handsome and charming, a rising television star. The bride: smart and ambitious, a magazine publisher. It’s a wedding for a magazine, or for a celebrity: the designer dress, the remote location, the luxe party favors, the boutique whiskey. The cell phone service may be spotty and the waves may be rough, but every detail has been expertly planned and will be expertly executed.

But perfection is for plans, and people are all too human. As the champagne is popped and the festivities begin, resentments and petty jealousies begin to mingle with the reminiscences and well wishes. The groomsmen begin the drinking game from their school days. The bridesmaid not-so-accidentally ruins her dress. The bride’s oldest (male) friend gives an uncomfortably caring toast.

And then someone turns up dead. Who didn’t wish the happy couple well? And perhaps more important, why? (less)"
64,Inferno,3.87,Dan Brown,"518,852","38,377","95,640 followers","Harvard professor of symbology Robert Langdon awakens in an Italian hospital, disoriented and with no recollection of the past thirty-six hours, including the origin of the macabre object hidden in his belongings. With a relentless female assassin trailing them through Florence, he and his resourceful doctor, Sienna Brooks, are forced to flee. Embarking on a harrowing journey, they must unravel a series of codes, which are the work of a brilliant scientist whose obsession with the end of the world is matched only by his passion for one of the most influential masterpieces ever written, Dante Alighieri's The Inferno.

Dan Brown has raised the bar yet again, combining classical Italian art, history, and literature with cutting-edge science in this sumptuously entertaining thriller. (less)"
65,Deception Point,3.74,Dan Brown,"639,110","10,340","95,640 followers","A shocking scientific discovery.
A conspiracy of staggering brilliance.
A thriller unlike any you've ever read....

When a NASA satellite discovers an astonishingly rare object buried deep in the Arctic ice, the floundering space agency proclaims a much-needed victory—a victory with profound implications for NASA policy and the impending presidential election. To verify the authenticity of the find, the White House calls upon the skills of intelligence analyst Rachel Sexton. Accompanied by a team of experts, including the charismatic scholar Michael Tolland, Rachel travels to the Arctic and uncovers the unthinkable: evidence of scientific trickery—a bold deception that threatens to plunge the world into controversy. But before she can warn the President, Rachel and Michael are ambushed by a deadly team of assassins. Fleeing for their lives across a desolate and lethal landscape, their only hope for survival is to discover who is behind this masterful plot. The truth, they will learn, is the most shocking deception of all. (less)"
66,Digital Fortress,3.68,Dan Brown,"606,465","10,323","95,640 followers","When the National Security Agency's invincible code-breaking machine encounters a mysterious code it cannot break, the agency calls its head cryptographer, Susan Fletcher, a brilliant and beautiful mathematician. What she uncovers sends shock waves through the corridors of power. The NSA is being held hostage... not by guns or bombs, but by a code so ingeniously complex that if released it would cripple U.S. intelligence.

Caught in an accelerating tempest of secrecy and lies, Susan Fletcher battles to save the agency she believes in. Betrayed on all sides, she finds herself fighting not only for her country but for her life, and in the end, for the life of the man she loves.

(back cover) (less)"
67,The Woman in Cabin 10,3.74,Ruth Ware,"498,183","35,467","28,739 followers","Lo Blacklock, a journalist who writes for a travel magazine, has just been given the assignment of a lifetime: a week on a luxury cruise with only a handful of cabins. The sky is clear, the waters calm, and the veneered, select guests jovial as the exclusive cruise ship, the Aurora, begins her voyage in the picturesque North Sea. At first, Lo's stay is nothing but pleasant: the cabins are plush, the dinner parties are sparkling, and the guests are elegant. But as the week wears on, frigid winds whip the deck, gray skies fall, and Lo witnesses what she can only describe as a dark and terrifying nightmare: a woman being thrown overboard. The problem? All passengers remain accounted for and so, the ship sails on as if nothing has happened, despite Lo's desperate attempts to convey that something (or someone) has gone terribly, terribly wrong. (less)"
68,Behind Closed Doors,3.98,B.A. Paris,"425,734","34,860","14,583 followers","The perfect marriage? Or the perfect lie?

Everyone knows a couple like Jack and Grace. He has looks and wealth; she has charm and elegance. He’s a dedicated attorney who has never lost a case; she is a flawless homemaker, a masterful gardener and cook, and dotes on her disabled younger sister. Though they are still newlyweds, they seem to have it all. You might not want to like them, but you do. You’re hopelessly charmed by the ease and comfort of their home, by the graciousness of the dinner parties they throw. You’d like to get to know Grace better.

But it’s difficult, because you realize Jack and Grace are inseparable.

Some might call this true love. Others might wonder why Grace never answers the phone. Or why she can never meet for coffee, even though she doesn’t work. How she can cook such elaborate meals but remain so slim. Or why she never seems to take anything with her when she leaves the house, not even a pen. Or why there are such high-security metal shutters on all the downstairs windows.

Some might wonder what’s really going on once the dinner party is over, and the front door has closed.

From bestselling author B. A. Paris comes the gripping thriller and international phenomenon Behind Closed Doors. (less)"
69,And Then There Were None,4.28,Agatha Christie,"1,106,100","49,068","54,561 followers","First, there were ten—a curious assortment of strangers summoned as weekend guests to a little private island off the coast of Devon. Their host, an eccentric millionaire unknown to all of them, is nowhere to be found. All that the guests have in common is a wicked past they're unwilling to reveal—and a secret that will seal their fate. For each has been marked for murder. A famous nursery rhyme is framed and hung in every room of the mansion:

""Ten little boys went out to dine; One choked his little self and then there were nine. Nine little boys sat up very late; One overslept himself and then there were eight. Eight little boys traveling in Devon; One said he'd stay there then there were seven. Seven little boys chopping up sticks; One chopped himself in half and then there were six. Six little boys playing with a hive; A bumblebee stung one and then there were five. Five little boys going in for law; One got in Chancery and then there were four. Four little boys going out to sea; A red herring swallowed one and then there were three. Three little boys walking in the zoo; A big bear hugged one and then there were two. Two little boys sitting in the sun; One got frizzled up and then there was one. One little boy left all alone; He went out and hanged himself and then there were none.""

When they realize that murders are occurring as described in the rhyme, terror mounts. One by one they fall prey. Before the weekend is out, there will be none. Who has choreographed this dastardly scheme? And who will be left to tell the tale? Only the dead are above suspicion. (less)"
70,The Silence of the Lambs,4.23,Thomas Harris,"517,382","7,625","6,625 followers","A serial murderer known only by a grotesquely apt nickname—Buffalo Bill—is stalking women. He has a purpose, but no one can fathom it, for the bodies are discovered in different states. Clarice Starling, a young trainee at the FBI Academy, is surprised to be summoned by Jack Crawford, chief of the Bureau's Behavioral Science section. Her assignment: to interview Dr. Hannibal Lecter—Hannibal the Cannibal—who is kept under close watch in the Baltimore State Hospital for the Criminally Insane.

Dr. Lecter is a former psychiatrist with a grisly history, unusual tastes, and an intense curiosity about the darker corners of the mind. His intimate understanding of the killer and of Clarice herself form the core of ""The Silence of the Lambs""—an ingenious, masterfully written book and an unforgettable classic of suspense fiction. (less)"
71,You,3.94,Caroline Kepnes,"205,034","22,661","11,304 followers","When a beautiful aspiring writer strides into the East Village bookstore where Joe Goldberg works, he does what anyone would do: he Googles the name on her credit card.

There is only one Guinevere Beck in New York City. She has a public Facebook account and Tweets incessantly, telling Joe everything he needs to know: she is simply Beck to her friends, she went to Brown University, she lives on Bank Street, and she’ll be at a bar in Brooklyn tonight—the perfect place for a “chance” meeting.

As Joe invisibly and obsessively takes control of Beck’s life, he orchestrates a series of events to ensure Beck finds herself in his waiting arms. Moving from stalker to boyfriend, Joe transforms himself into Beck’s perfect man, all while quietly removing the obstacles that stand in their way—even if it means murder.

A terrifying exploration of how vulnerable we all are to stalking and manipulation, debut author Caroline Kepnes delivers a razor-sharp novel for our hyper-connected digital age. (less)"
72,Before I Go to Sleep,3.90,S.J. Watson,"319,068","23,641","3,839 followers","Christine wakes up every morning in an unfamiliar bed with an unfamiliar man. She looks in the mirror and sees an unfamiliar, middle-aged face. And every morning, the man she has woken up with must explain that he is Ben, he is her husband, she is forty-seven years old, and a terrible accident two decades earlier decimated her ability to form new memories.

Every day, Christine must begin again the reconstruction of her past. And the closer she gets to the truth, the more unbelievable it seems. (less)"
73,Lock Every Door,3.91,Riley Sager,"137,129","18,000","18,628 followers","No visitors. No nights spent away from the apartment. No disturbing the other residents, all of whom are rich or famous or both. These are the only rules for Jules Larsen's new job as an apartment sitter at the Bartholomew, one of Manhattan's most high-profile and mysterious buildings. Recently heartbroken and just plain broke, Jules is taken in by the splendor of her surroundings and accepts the terms, ready to leave her past life behind.

As she gets to know the residents and staff of the Bartholomew, Jules finds herself drawn to fellow apartment sitter Ingrid, who comfortingly, disturbingly reminds her of the sister she lost eight years ago. When Ingrid confides that the Bartholomew is not what it seems and the dark history hidden beneath its gleaming facade is starting to frighten her, Jules brushes it off as a harmless ghost story—until the next day, when Ingrid disappears.

Searching for the truth about Ingrid's disappearance, Jules digs deeper into the Bartholomew's dark past and into the secrets kept within its walls. Her discovery that Ingrid is not the first apartment sitter to go missing at the Bartholomew pits Jules against the clock as she races to unmask a killer, expose the building's hidden past, and escape the Bartholomew before her temporary status becomes permanent. (less)"
74,Pretty Girls,4.03,Karin Slaughter,"245,235","22,992","57,709 followers","Twenty years ago Claire Scott's eldest sister, Julia, went missing. No one knew where she went - no note, no body. It was a mystery that was never solved and it tore her family apart.

Now another girl has disappeared, with chilling echoes of the past. And it seems that she might not be the only one.

Claire is convinced Julia's disappearance is linked.

But when she begins to learn the truth about her sister, she is confronted with a shocking discovery, and nothing will ever be the same... (less)"
75,Jurassic Park,4.07,Michael Crichton,"886,377","16,070","15,682 followers","An astonishing technique for recovering and cloning dinosaur DNA has been discovered. Now humankind’s most thrilling fantasies have come true. Creatures extinct for eons roam Jurassic Park with their awesome presence and profound mystery, and all the world can visit them—for a price.

Until something goes wrong. . . .

In Jurassic Park, Michael Crichton taps all his mesmerizing talent and scientific brilliance to create his most electrifying technothriller. (less)"
76,The Shining,4.25,Stephen King,"1,318,079","31,709","798,933 followers","Jack Torrance's new job at the Overlook Hotel is the perfect chance for a fresh start. As the off-season caretaker at the atmospheric old hotel, he'll have plenty of time to spend reconnecting with his family and working on his writing. But as the harsh winter weather sets in, the idyllic location feels ever more remote...and more sinister. And the only one to notice the strange and terrible forces gathering around the Overlook is Danny Torrance, a uniquely gifted five-year-old. (less)"
